relative_path,folder,top_level_folder,filename,file_size_bytes,sha256,parse_status,parse_error,file_format,dwg_version,title,subject,author,last_saved_by,company,object_count,entity_count,xdata_entity_count,registered_appids,plant_appid_present,native_plant_object_count,relationship_record_count,relationship_fields,relationship_storage,external_file_references,companion_files,connectivity_assessment
Reference/TM01_PID/Code 03/DWG/GORA68211.03_Code 03 - P&Id Adv ReDry_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 03/DWG,TM01_PID,GORA68211.03_Code 03 - P&Id Adv ReDry_SWE Shotton_CE.dwg,440132,7628a564415b198ec985c18034bcc9ad6d64ea2fc70545920999ec5b09b10697,ok,,AC1024,33,,,,gorceschma,,4757,4152,993,GENIUS_AMGTXT_16|GENIUS_GE3MANIP_13|GENIUS_GENBLLY_14|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENOBJ-N-TIT_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|GENIUS_GENTITLE_13|GENIUS_GENTRA_14|GENIUS_VERSION2|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 03/DWG/GORA68212.04_Code 03 - P&ID Heat Recoveries_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 03/DWG,TM01_PID,GORA68212.04_Code 03 - P&ID Heat Recoveries_SWE Shotton_CE.dwg,423645,d99f473dc0b71746272857dca7d7e87c0448325736c7503749438b08bb211bc3,ok,,AC1024,33,,,,gorceschma,,4316,3630,906,GENIUS_GE3MANIP_13|GENIUS_GENBLLY_14|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENHATCH_13|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-HTC_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENOBJ-N-TIT_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|GENIUS_GENTITLE_13|GENIUS_GENTRA_14|GENIUS_VERSION2|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 12/DWG/KSDM160104102_04_SH01_Bale handling_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104102_04_SH01_Bale handling_C.dwg,325932,fa68a08309dbc4a77eceb88c8fc77d366b8a29ae19330182b6adee017861d9f7,ok,,AC1024,33,,,,ksdwenzhec,,69,40,4,,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 12/DWG/KSDM160104102_07_SH03_Soft and hardwood line_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104102_07_SH03_Soft and hardwood line_C.dwg,862239,3d7e005a451ab0f34006df4c97c5d15e8080f97cd6f0fb1c10cd72727ccd1fbf,ok,,AC1024,33,,,,ksdwenzhec,,31,23,0,,FALSE,0,0,,,,,no semantic connectivity detected; infer from geometry or external source
Reference/TM01_PID/Code 12/DWG/KSDM160104102_07_SH05_Thick stock screening_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104102_07_SH05_Thick stock screening_C.dwg,632047,5353261236b2d6b65b9acba6a41d36ca77490cb2b461c281036f83de0f1d1d8b,ok,,AC1024,33,,,,ksdwenzhec,,17,16,1,,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 12/DWG/KSDM160104102_07_SH06_Approach system_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104102_07_SH06_Approach system_C.dwg,568500,ffa51586cd2c0dcc4d48aa34ec83289f04cc92f111c4b28390fae99b938f8fc5,ok,,AC1024,33,,,,ksdwenzhec,,170,124,6,,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 12/DWG/KSDM160104102_07_SH07_Machine broke pulper system_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104102_07_SH07_Machine broke pulper system_C.dwg,374853,fa47351c295aab7bb961dd94de6e3338238795c0690b597e9da040e5a3b309de,ok,,AC1024,33,,,,ksdwenzhec,,60,52,1,,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 12/DWG/KSDM160104102_07_SH09_Internal broke system_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104102_07_SH09_Internal broke system_C.dwg,1104969,bda98efdab5a09b3ed756055365632f2be60d542ad57d0d04eab386c2082447b,ok,,AC1024,33,,,,ksdwenzhec,,91,61,8,,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 12/DWG/KSDM160104102_08_SH02_SW_HW Dissolving system_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104102_08_SH02_SW_HW Dissolving system_C.dwg,335643,2284775364134eab70f4a42f392c0f09e4584d230b9218d4309b666c28fc1e10,ok,,AC1024,33,,,,ksdwenzhec,,104,66,4,,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 12/DWG/KSDM160104102_09_SH04_Mixing system_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104102_09_SH04_Mixing system_C.dwg,346550,df07a7770e33da3f32519a081b2d570cca8bf14020de76c8593980b4e230f6ef,ok,,AC1024,33,,,,ksdwenzhec,,12,11,0,,FALSE,0,0,,,,,no semantic connectivity detected; infer from geometry or external source
Reference/TM01_PID/Code 12/DWG/KSDM160104102_09_SH08_Converting broke pulper_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104102_09_SH08_Converting broke pulper_C.dwg,1135642,af5ebb626151348dd0a107f7efb3135f555866ca79a803e5e40b2b1412e8f2ce,ok,,AC1024,33,,,,ksdwenzhec,,190,78,0,,FALSE,0,0,,,,,no semantic connectivity detected; infer from geometry or external source
Reference/TM01_PID/Code 12/DWG/KSDM160104103_05_SH01_White water system_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104103_05_SH01_White water system_C.dwg,854997,e457ba8a3128256a89c778ca55eb75b47e6bc75cb3dc9ee037da457b3c035fec,ok,,AC1024,33,,,,ksdwenzhec,,32,25,3,,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 12/DWG/KSDM160104103_08_SH04_White water system_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104103_08_SH04_White water system_C.dwg,1686666,adf15d7a4b1599a3e364a216c8f85499b05184112cf513bde74137d68e08eafd,ok,,AC1024,33,,,,ksdwenzhec,,32,22,1,,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 12/DWG/KSDM160104103_09_SH02_White water system_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104103_09_SH02_White water system_C.dwg,1177098,23d0b51c86aea2d8d4a77f222ff5ef31a1a715879c179f13cb2345e6e8ffb66f,ok,,AC1024,33,,,,ksdwenzhec,,32,23,1,,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 12/DWG/KSDM160104103_09_SH03_White water system_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104103_09_SH03_White water system_C.dwg,1055476,ccd5c26a93445b0eacfeac75aab699ef11edcf17fb56a7c773118984a13dacee,ok,,AC1024,33,,,,ksdwenzhec,,27,22,2,,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 12/DWG/KSDM160104104_06_SH01_Shower water system_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104104_06_SH01_Shower water system_C.dwg,2137305,8208026e8cdfdebe2de82f58e7206965a3d966c154750fa5a1f4b665c1a90504,ok,,AC1024,33,,,,ksdwenzhec,,30845,30010,6484,GENIUS_GENCEN_19|GENIUS_GENCRC_14|GENIUS_GENFIL_13|GENIUS_GENHATCH_13|GENIUS_GENOBJ-N-CEN_13|GENIUS_GENOBJ-N-CHA_13|GENIUS_GENOBJ-N-CRC_13|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-FIL_13|GENIUS_GENOBJ-N-HTC_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_VERSION2|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 12/DWG/KSDM160104105_05_SH03_Fresh water system_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104105_05_SH03_Fresh water system_C.dwg,278842,e0e6f969735c5c29b5674e11dd5bc9f31da863e8e0609b026d3e06265a54acd7,ok,,AC1024,33,,,,ksdwenzhec,,73,63,4,,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 12/DWG/KSDM160104105_06_SH01_Fresh water system_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104105_06_SH01_Fresh water system_C.dwg,362048,aa82bcf947cbbd738a58e70ffce028f8914cf2590cd5a6ff378cedf0fe5512da,ok,,AC1024,33,,,,ksdwenzhec,,11,11,1,,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 12/DWG/KSDM160104105_06_SH02_Fresh water system_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104105_06_SH02_Fresh water system_C.dwg,1112840,076e938f654475e22ddd442c08ba6c6538ff0ec1b6751027760a9a01fcf6a56e,ok,,AC1024,33,,,,ksdwenzhec,,61,48,3,,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 12/DWG/KSDM160104106_08_SH01_Vacuum system_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104106_08_SH01_Vacuum system_C.dwg,308024,cf490ed8eede92a144eb7311c6878f71ded0a7b624669b01eda304e5e8c84e2f,ok,,AC1024,33,,,,ksdwenzhec,,142,81,26,,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 12/DWG/KSDM160104107_09_SH01_Steam and condensate system_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104107_09_SH01_Steam and condensate system_C.dwg,1994814,b3846013e17a249f61523791c14c91ec6bc0a5bb6e9259a1eaed737f90ac2820,ok,,AC1032,33,,,,ksdwenzhec,,26293,25579,3868,GENIUS_VERSION2|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 12/DWG/KSDM160104108_06_SH01_Mill air system_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104108_06_SH01_Mill air system_C.dwg,477330,4eb726dce6911b568273c8455a5896e8ca5a967520e7c97f548680947ce94536,ok,,AC1032,33,,,,ksdwenzhec,,82,48,2,,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 12/DWG/KSDM160104110_08_SH01_Internal effluent treatment_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104110_08_SH01_Internal effluent treatment_C.dwg,1266791,0273694220ae9e31a573c0cfc21f43cd120d0062b964773b98f3dc289f7a034c,ok,,AC1024,33,,,,ksdwenzhec,,201,84,1,,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 12/DWG/KSDM160104111_06_SH01_Process ventilation_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104111_06_SH01_Process ventilation_C.dwg,382803,0efd6120caf058670c005a58d0a398a610fa7f5c209d4a7346d2e0dbce05058a,ok,,AC1024,33,,,,ksdwenzhec,,51,41,3,,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 12/DWG/KSDM160104112_05_SH01_Sealing water system_C.dwg,Reference/TM01_PID/Code 12/DWG,TM01_PID,KSDM160104112_05_SH01_Sealing water system_C.dwg,345332,618479cae229909050d5a7b42ebd6860dc03bf28615fbd2d5a9bf2ab84861021,ok,,AC1024,33,,,,ksdwenzhec,,71,42,3,,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 13/DWG/GORA68208.04_Code 13 - P&Id Mist Removal_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 13/DWG,TM01_PID,GORA68208.04_Code 13 - P&Id Mist Removal_SWE Shotton_CE.dwg,370925,c7e191d6c5affd65124e565563732f0f9891cc16beeb024574677d93e3a63487,ok,,AC1024,33,,,,gorceschma,,3705,3130,897,GENIUS_AMGTXT_16|GENIUS_GE3MANIP_13|GENIUS_GENBLLY_14|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENOBJ-N-TIT_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|GENIUS_GENTITLE_13|GENIUS_GENTRA_14|GENIUS_VERSION2|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 13/DWG/GORA68209.03_Code 13 - P&ID AdvWetDust_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 13/DWG,TM01_PID,GORA68209.03_Code 13 - P&ID AdvWetDust_SWE Shotton_CE.dwg,352037,e9fb11b1a32624fe0e2391cf4898e423e2c25f5649e502cd8467c8efa2dc8165,ok,,AC1024,33,,,,gorceschma,,3833,3339,879,GENIUS_GE3MANIP_13|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 13/DWG/GORB18781.02_Code 13 - P&ID Active AirFoil_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 13/DWG,TM01_PID,GORB18781.02_Code 13 - P&ID Active AirFoil_SWE Shotton_CE.dwg,335734,ab8fbc7b9bb5de8497892bad4361986f098c47e2e509b0c2b603651207893c12,ok,,AC1024,33,,,,gorceschma,,3080,2631,887,GENIUS_GE3MANIP_13|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 13/DWG/GORB18782.02_Code 13 - P&ID QCS - WIS_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 13/DWG,TM01_PID,GORB18782.02_Code 13 - P&ID QCS - WIS_SWE Shotton_CE.dwg,296069,ac98b2430a35cf1abe8e88a3f0122653d86512a579ae7260a086375842f66bee,ok,,AC1024,33,,,,gorceschma,,2067,1611,877,GENIUS_GE3MANIP_13|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 14/DWG/GORA68213.05_Code 14 - P&ID MHV Heat recovery_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 14/DWG,TM01_PID,GORA68213.05_Code 14 - P&ID MHV Heat recovery_SWE Shotton_CE.dwg,663998,875cbca27c4ace0dbc2bb87fd6de38aaf1d020d1a29f65a624b5f3e78c061ffc,ok,,AC1024,33,,,,gorceschma,,9893,9270,1661,GENIUS_AMGTXT_16|GENIUS_GE3MANIP_13|GENIUS_GEFCFG0_13|GENIUS_GEGCFG0_13|GENIUS_GENBH_13|GENIUS_GENBLKED_14|GENIUS_GENBLLY_14|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENDIM_13|GENIUS_GENDTOL_13|GENIUS_GENHATCH_13|GENIUS_GENOBJ-F-SCPASSM_13|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-DIM_13|GENIUS_GENOBJ-N-HTC_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-RSSYM_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENOBJ-N-TIT_13|GENIUS_GENOBJ-NBEHI-BHB_13|GENIUS_GENOBJ-NBEHI-BHF_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|GENIUS_GENSCSYM_13|GENIUS_GENSYMENT_13|GENIUS_GENTITLE_13|GENIUS_GENTRA_14|GENIUS_GENZVEED_13|GENIUS_GEVCFG0_13|GENIUS_VERSION2|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 14/DWG/GORA68267.03_Code 14 - MHV Water ring piping overview_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 14/DWG,TM01_PID,GORA68267.03_Code 14 - MHV Water ring piping overview_SWE Shotton_CE.dwg,582197,e9fc9b4f6a5af08cf4d983cc67313c4c5f29694049f913b958993a2a85b045e6,ok,,AC1024,33,,,,gorceschma,,6328,5398,1428,GENIUS12|GENIUS_AMGTXT_16|GENIUS_GE3MANIP_13|GENIUS_GEFCFG0_13|GENIUS_GEFPARTINS_13|GENIUS_GEFSHP_13|GENIUS_GEFSH_13|GENIUS_GEFWELD_13|GENIUS_GEGCFG0_13|GENIUS_GENBHRL_14|GENIUS_GENBH_13|GENIUS_GENBLKED_14|GENIUS_GENCEN_19|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENCRS_20|GENIUS_GENDIMSH_14|GENIUS_GENDIM_13|GENIUS_GENDTOL_13|GENIUS_GENFIL_13|GENIUS_GENHATCH_13|GENIUS_GENOBJ-F-PFASSM_13|GENIUS_GENOBJ-F-SCPASSM_13|GENIUS_GENOBJ-F-SHSS_13|GENIUS_GENOBJ-F-SHS_13|GENIUS_GENOBJ-F-WELS_13|GENIUS_GENOBJ-N-CEN_13|GENIUS_GENOBJ-N-CHA_13|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-DIM_13|GENIUS_GENOBJ-N-FIL_13|GENIUS_GENOBJ-N-HTC_13|GENIUS_GENOBJ-N-LEADER_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-RSSYM_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENOBJ-N-TIT_13|GENIUS_GENOBJ-NBEHI-BHB_13|GENIUS_GENOBJ-NBEHI-BHF_13|GENIUS_GENOBJ_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|GENIUS_GENSCSYM_13|GENIUS_GENSYMENT_13|GENIUS_GENTITLE_13|GENIUS_GENTRA_14|GENIUS_GENZVEED_13|GENIUS_GEVCFG0_13|GENIUS_VERSION2|GENIUS_VERSION5|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
Reference/TM01_PID/Code 14/DWG/GORB18777.05_Code 14 - P&ID Turboblower & WE Roof heating_SWE Shotton_CE.dwg,Reference/TM01_PID/Code 14/DWG,TM01_PID,GORB18777.05_Code 14 - P&ID Turboblower & WE Roof heating_SWE Shotton_CE.dwg,459137,e8cc43964ab13cfd7f0f369cb493ef8e1582224ce425aaf8d2910fa264a04b86,ok,,AC1024,33,,,,gorceschma,,5780,5088,1085,GENIUS_AMGTXT_16|GENIUS_GE3MANIP_13|GENIUS_GENBLLY_14|GENIUS_GENCFG0_13|GENIUS_GENCFG1_13|GENIUS_GENCFG2_13|GENIUS_GENCFG3_13|GENIUS_GENCFG4_13|GENIUS_GENCFG_13|GENIUS_GENDIMSH_14|GENIUS_GENHATCH_13|GENIUS_GENOBJ-N-CRS_13|GENIUS_GENOBJ-N-HTC_13|GENIUS_GENOBJ-N-LIB_13|GENIUS_GENOBJ-N-REC_13|GENIUS_GENOBJ-N-RSBK_13|GENIUS_GENOBJ-N-SDF_13|GENIUS_GENOBJ-N-TIT_13|GENIUS_GENODEF_13|GENIUS_GENOENT_13|GENIUS_GENOLIS_13|GENIUS_GENOREF_13|GENIUS_GENREC_14|GENIUS_GENSCALE_13|GENIUS_GENSCREG_15|GENIUS_GENTITLE_13|GENIUS_GENTRA_14|GENIUS_VERSION2|IDOK_INSTRUMENT|IDOK_LAYOUT|IDOK_LAYOUT_2|IDOK_PROCESS_1|IDOK_PROCESS_2|IDOK_PROCESS_BIN|IDOK_PROCESS_BIN2|IDOK_PROCESS_FL|IDOK_SKALA,FALSE,0,0,,,,,XData present but no named endpoint schema; inspect registered apps and companion files
